ISO,Country,Data source,Sector,Gas,Unit,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990
SLE,Sierra Leone,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,3.36,3.37,3.36,3.39,3.38,3.61,3.4,3.37,3.37,3.36,3.36,3.38,3.36,3.39,3.42,3.39,3.41,3.4,3.35,3.35,3.52,3.53,3.61,3.46,3.43,3.41,3.41,3.41,3.41,3.41,3.41
SLV,El Salvador,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,1.09,1.1,1.09,1.11,1.08,1.11,1.08,1.11,1.08,1.08,1.08,1.08,1.08,1.08,1.08,1.09,1.08,1.08,1.08,1.09,1.09,1.09,1.09,1.08,1.08,1.09,1.09,1.09,1.09,1.09,1.09
SOM,Somalia,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35,17.35
SRB,Serbia,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-0.08,-0.07,-0.09,-0.09,-0.09,-2.84,-2.84,-2.84,-2.83,-2.83,-35.59,-35.59,-35.59,-35.57,-35.59,-35.59,-35.59,-35.59,-35.59,-35.59,-2.86,-2.9,-2.89,-2.9,-2.9,-2.91,-2.91,-2.91,-2.91,-2.91,-2.91
SSD,South Sudan,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,14.56,12.28,12.78,12.76,13.2,10.29,10.78,10.98,10.62,11.3,11.38,11.43,11.56,11.56,11.23,11.73,11.52,11.49,11.17,11.17,14.89,17.14,16.43,14.56,12.25,11.27,11.18,11.18,11.18,11.18,11.18
STP,Sao Tome and Principe,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
SUR,Suriname,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,9.23,9.22,9.22,9.22,9.22,8.11,8.1,8.1,8.11,8.1,3.82,3.82,3.82,3.82,3.82,3.82,3.83,3.68,3.66,3.65,3.33,3.33,3.33,3.27,3.26,3.2,3.15,3.15,3.08,3.08,3.08
SVK,Slovakia,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-1.03,-1.03,-1.03,-1.03,-1.03,-7.57,-7.57,-7.57,-7.57,-7.57,-8.37,-8.37,-8.37,-8.37,-8.37,-8.37,-8.37,-8.37,-8.37,-8.37,-9.4,-9.4,-9.4,-9.4,-9.4,-9.4,-9.4,-9.4,-9.4,-9.4,-9.4
SVN,Slovenia,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.36,0.36,0.35,0.35,0.35,-2.62,-2.62,-2.62,-2.62,-2.61,-11.51,-11.51,-11.52,-11.52,-11.52,-11.52,-11.52,-11.51,-11.51,-11.51,-9.35,-9.35,-9.39,-9.39,-9.39,-9.39,-9.39,-9.39,-9.39,-9.39,-9.39
SWE,Sweden,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-11.32,-11.35,-11.63,-12.13,-12.27,-17.86,-17.85,-17.96,-17.98,-18.03,-6.84,-7.1,-7.27,-7.38,-7.45,-7.51,-7.72,-7.87,-7.94,-7.96,5.61,5.42,5.34,5.29,5.28,5.28,5.25,5.25,5.25,5.25,5.25
SWZ,Eswatini,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-0.12,-0.09,-0.12,-0.12,-0.11,-0.12,-0.11,-0.11,-0.11,-0.11,-0.1,-0.12,-0.04,0.01,-0.13,-0.12,-0.11,-0.11,-0.12,-0.12,-0.08,-0.05,-0.01,-0.07,-0.04,-0.09,-0.09,-0.09,-0.09,-0.09,-0.09
SYC,Seychelles,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYR,Syria,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.01,0.0,0.0,0.0,0.0,-0.68,-0.68,-0.68,-0.67,-0.68,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67,-0.67
TCD,Chad,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,24.44,24.45,24.66,24.78,25.42,27.16,27.07,27.16,27.98,27.56,18.4,17.42,18.16,18.98,18.49,17.83,18.33,18.34,17.93,17.7,11.82,14.36,14.54,10.81,9.71,9.69,9.69,9.69,9.69,9.69,9.69
TGO,Togo,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.84,0.84,0.82,0.83,0.83,0.95,0.94,0.94,0.94,0.95,0.95,0.95,0.95,0.96,0.98,1.0,0.97,0.97,0.97,0.97,2.73,2.99,2.9,2.79,2.76,2.71,2.71,2.71,2.71,2.71,2.71
THA,Thailand,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,17.65,17.31,14.23,16.01,15.91,3.12,4.23,1.4,2.82,1.12,-31.02,-30.66,-31.75,-28.97,-32.2,-31.02,-27.39,-32.07,-32.14,-33.12,12.72,13.65,15.52,13.04,13.08,14.24,14.32,14.32,14.32,14.32,14.32
TJK,Tajikistan,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-0.13,-0.13,-0.13,-0.13,-0.13,-0.4,-0.4,-0.4,-0.4,-0.4,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,-0.35,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.03,0.03,0.03,0.03
TKM,Turkmenistan,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TLS,Timor-Leste,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.48,0.48,0.47,0.47,0.46,0.47,0.47,0.46,0.47,0.47,0.46,0.47,0.47,0.47,0.48,0.47,0.47,0.46,0.49,0.47,0.46,0.47,0.46,0.48,0.46,0.47,0.47,0.47,0.47,0.47,0.47
TON,Tonga,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTO,Trinidad and Tobago,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.13,0.13,0.13,0.13,0.13,0.11,0.11,0.11,0.11,0.11,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.09,0.09,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.08
TUN,Tunisia,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-3.78,-3.78,-3.79,-3.76,-3.79,3.88,3.89,3.88,3.88,3.88,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-1.31,-0.91,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92,-0.92
TUR,Türkiye,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-28.62,-28.62,-28.65,-28.64,-28.65,-59.67,-59.67,-59.67,-59.67,-59.67,-42.96,-42.96,-42.96,-42.96,-42.96,-42.96,-42.96,-42.96,-42.96,-42.96,-16.94,-16.93,-16.93,-16.94,-16.93,-16.93,-16.93,-16.93,-16.93,-16.93,-16.93
TUV,Tuvalu,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TZA,Tanzania,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,69.56,70.66,70.77,73.22,72.91,61.69,58.89,59.08,61.07,59.99,61.58,62.42,60.85,60.25,60.81,63.94,61.07,61.87,57.53,56.3,52.27,52.85,53.75,53.07,53.03,58.76,58.75,58.75,58.75,58.75,58.75
UGA,Uganda,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,14.33,14.43,14.33,14.38,14.36,14.38,14.39,14.36,14.42,14.37,14.38,14.35,14.37,14.35,14.37,14.41,14.39,14.41,14.41,14.4,15.07,15.58,15.27,15.09,14.65,14.54,14.5,14.5,14.5,14.5,14.5
UKR,Ukraine,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-2.9,-3.0,-3.06,-3.13,-3.12,-4.96,-5.0,-5.11,-5.16,-5.2,-15.47,-15.42,-15.48,-15.38,-15.3,-15.19,-15.26,-15.02,-14.92,-14.87,-39.36,-39.26,-39.11,-39.14,-39.11,-38.97,-39.07,-39.05,-39.05,-39.32,-39.32
URY,Uruguay,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-1.71,-1.71,-1.72,-1.72,-1.72,-6.84,-6.85,-6.84,-6.84,-6.84,-9.92,-9.92,-9.92,-9.92,-9.92,-9.92,-9.92,-9.92,-9.92,-9.92,-13.16,-13.17,-13.17,-13.17,-13.17,-13.18,-13.18,-13.18,-13.18,-13.18,-13.18
USA,United States,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-216.05,-220.26,-219.13,-219.05,-220.24,-406.93,-407.79,-407.78,-407.78,-407.57,-390.94,-390.76,-389.75,-390.2,-390.61,-390.73,-390.4,-390.33,-390.08,-391.03,-405.09,-405.29,-405.84,-407.42,-405.71,-406.87,-407.09,-406.94,-406.8,-406.8,-406.8
UZB,Uzbekistan,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-3.37,-3.37,-3.37,-3.37,-3.37,-3.12,-3.12,-3.12,-3.12,-3.12,-11.61,-11.61,-11.61,-11.61,-11.61,-11.61,-11.61,-11.61,-11.61,-11.61,-0.73,-0.75,-0.75,-0.75,-0.75,-0.76,-0.76,-0.76,-0.76,-0.77,-0.77
VCT,Saint Vincent and the Grenadines,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
VEN,Venezuela,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,43.37,43.26,42.65,42.41,42.97,108.22,108.15,108.06,107.76,107.77,87.62,86.61,86.68,87.01,86.71,86.83,86.67,88.12,86.61,87.09,146.19,145.66,147.42,145.52,145.26,145.05,145.06,145.06,145.06,145.06,145.06
VNM,Vietnam,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,-12.44,-12.93,-13.09,-13.12,-12.41,-23.1,-22.3,-21.1,-23.0,-23.13,18.26,17.58,17.4,18.56,17.56,18.66,18.64,18.08,20.59,17.21,-72.59,-72.58,-71.69,-73.19,-72.95,-72.67,-72.69,-72.69,-72.69,-72.69,-72.69
VUT,Vanuatu,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WORLD,World,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,1392.23,1790.99,1516.09,1355.71,1403.75,924.17,870.51,521.4,569.77,541.57,1637.73,1962.11,1571.84,1619.34,2149.26,1780.73,2059.82,1693.69,1993.96,1473.37,1786.59,1935.22,2126.31,2796.53,1827.03,2037.15,2031.55,2031.88,2031.44,2031.44,2031.44
WSM,Samoa,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
YEM,Yemen,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZAF,South Africa,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,6.86,6.89,7.19,6.89,6.82,6.51,6.6,6.54,6.55,6.53,6.68,6.63,6.74,6.91,6.6,6.86,6.6,6.78,6.58,6.52,7.02,8.22,9.09,7.95,7.94,6.84,6.84,6.84,6.84,6.84,6.84
ZMB,Zambia,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,55.09,57.54,58.13,60.37,60.39,61.85,56.62,56.06,55.66,55.59,41.21,36.69,39.6,37.18,34.76,37.54,35.93,35.33,31.22,30.08,22.54,25.26,25.2,25.67,25.98,36.28,36.28,36.28,36.28,36.28,36.28
ZWE,Zimbabwe,Climate Watch,Land-Use Change and Forestry,All GHG,MtCO₂e,87.21,87.33,87.38,87.29,87.4,11.61,11.49,11.56,11.58,11.49,11.22,11.11,11.2,11.17,11.05,11.1,11.03,11.01,10.99,10.97,10.42,10.69,10.85,10.79,10.61,10.58,10.58,10.58,10.58,10.58,10.58
